Date	NR	WR	SR	ER	NER	Total
10-Feb-16	106	25	62	16	6	215
11-Feb-16	105	25	66	17	5	218
12-Feb-16	104	30	77	23	4	238
13-Feb-16	106	32	63	15	4	220
14-Feb-16	106	29	44	19	5	202
15-Feb-16	107	31	55	16	5	214
16-Feb-16	123	23	59	14	5	225
17-Feb-16	106	28	59	14	5	212
18-Feb-16	105	29	55	11	5	205
19-Feb-16	106	27	57	13	5	208
20-Feb-16	112	27	65	20	5	228
21-Feb-16	115	16	49	20	6	205
22-Feb-16	116	37	60	18	8	240
23-Feb-16	116	30	59	22	6	232
24-Feb-16	116	31	57	17	7	228
25-Feb-16	111	26	54	16	5	212
26-Feb-16	113	19	52	12	4	200
27-Feb-16	110	20	47	12	4	193
28-Feb-16	104	21	42	14	4	185
29-Feb-16	110	24	53	12	4	203
01-Mar-16	114	22	53	14	3	207
02-Mar-16	125	21	54	16	4	220
03-Mar-16	117	30	49	20	4	220
04-Mar-16	111	24	57	17	4	213
05-Mar-16	106	28	65	18	4	221
06-Mar-16	104	25	49	17	4	198
07-Mar-16	104	31	55	23	6	219
08-Mar-16	105	19	61	25	5	215
09-Mar-16	107	34	61	22	5	228
10-Mar-16	106	33	60	20	6	225
11-Mar-16	107	34	63	26	5	234
12-Mar-16	122	28	57	34	4	245
13-Mar-16	139	24	75	28	4	270
14-Mar-16	139	24	75	28	4	270
15-Mar-16	126	19	76	24	4	249
16-Mar-16	118	18	71	22	4	233
17-Mar-16	122	20	73	20	4	239
18-Mar-16	135	25	74	18	4	255
19-Mar-16	134	21	72	14	3	245
20-Mar-16	136	16	53	23	3	231
21-Mar-16	135	25	71	21	4	255
22-Mar-16	122	26	71	24	4	247
23-Mar-16	125	22	67	22	4	240
24-Mar-16	121	14	62	18	4	219
25-Mar-16	132	17	62	19	4	233
26-Mar-16	129	23	61	22	4	238
27-Mar-16	125	19	53	21	4	221
28-Mar-16	125	18	66	22	3	234
29-Mar-16	128	21	69	25	5	247
30-Mar-16	130	27	66	22	4	249
31-Mar-16	127	20	68	21	4	241
01-Apr-16	139	21	70	27	5	261
02-Apr-16	150	19	64	32	4	268
03-Apr-16	158	20	47	29	4	257
04-Apr-16	162	28	67	37	4	298
05-Apr-16	163	26	67	34	4	294
06-Apr-16	151	22	61	33	7	274
07-Apr-16	143	27	77	33	7	287
08-Apr-16	138	20	64	33	9	263
09-Apr-16	127	22	46	34	6	235
10-Apr-16	124	24	37	33	7	225
11-Apr-16	126	28	54	33	5	246
12-Apr-16	122	36	68	32	9	266
13-Apr-16	125	26	63	31	5	249
14-Apr-16	125	23	61	36	5	250
15-Apr-16	135	28	75	33	5	277
16-Apr-16	194	32	53	37	6	321
17-Apr-16	210	27	37	33	8	316
18-Apr-16	189	29	55	37	8	318
19-Apr-16	179	23	55	38	11	307
20-Apr-16	223	31	58	34	11	357
21-Apr-16	169	19	58	42	15	303
22-Apr-16	173	23	49	41	15	301
23-Apr-16	166	24	46	42	15	293
24-Apr-16	158	23	43	37	12	272
25-Apr-16	143	29	67	41	11	290
26-Apr-16	140	30	76	38	11	294
27-Apr-16	140	39	73	32	11	294
28-Apr-16	143	41	64	31	10	289
29-Apr-16	140	36	63	28	9	276
30-Apr-16	153	33	56	28	10	280
01-May-16	166	21	35	27	9	258
02-May-16	196	30	57	27	11	321
03-May-16	210	31	54	22	10	327
04-May-16	194	27	45	21	10	296
05-May-16	191	24	46	23	9	292
06-May-16	188	23	36	22	10	278
07-May-16	308	27	32	22	9	398
08-May-16	225	27	25	20	9	306
09-May-16	266	25	37	21	9	357
10-May-16	258	21	34	22	8	344
11-May-16	272	27	33	22	10	363
12-May-16	261	23	33	24	10	350
13-May-16	262	27	39	29	11	367
14-May-16	272	42	40	29	12	395
15-May-16	274	31	27	40	14	386
16-May-16	265	41	25	54	14	398
17-May-16	262	27	26	54	15	384
18-May-16	279	22	27	48	16	393
19-May-16	286	23	31	35	17	392
20-May-16	300	21	24	40	16	401
21-May-16	307	23	30	41	14	415
22-May-16	303	17	30	39	16	406
23-May-16	293	21	37	35	15	401
24-May-16	288	31	43	33	15	410
25-May-16	269	23	32	31	15	371
26-May-16	247	25	43	38	16	368
27-May-16	237	24	47	41	14	364
28-May-16	249	26	34	38	15	361
29-May-16	244	13	43	44	16	359
30-May-16	252	31	36	41	18	378
31-May-16	246	39	36	51	18	391
01-Jun-16	260	37	35	46	16	394
02-Jun-16	289	16	35	37	17	396
03-Jun-16	302	17	36	34	17	405
04-Jun-16	299	16	28	37	15	395
05-Jun-16	301	14	23	40	16	394
06-Jun-16	305	14	32	43	17	409
07-Jun-16	303	13	34	47	17	415
08-Jun-16	298	16	29	40	17	400
09-Jun-16	292	14	36	35	17	395
10-Jun-16	295	14	34	39	18	400
11-Jun-16	298	15	29	39	18	398
12-Jun-16	301	19	29	39	18	405
13-Jun-16	309	23	30	52	20	435
14-Jun-16	307	20	31	53	23	434
15-Jun-16	319	21	35	56	21	451
16-Jun-16	323	24	37	60	23	467
17-Jun-16	322	18	43	54	22	458
18-Jun-16	320	20	42	53	24	459
19-Jun-16	332	17	30	55	22	455
20-Jun-16	327	20	39	60	22	468
21-Jun-16	329	20	42	65	22	478
22-Jun-16	323	15	33	52	22	445
23-Jun-16	320	14	25	58	24	440
24-Jun-16	322	10	30	60	26	447
25-Jun-16	314	11	32	58	24	438
26-Jun-16	302	9	29	53	22	413
27-Jun-16	323	9	33	54	22	440
28-Jun-16	327	11	30	46	21	435
29-Jun-16	325	18	44	47	21	455
30-Jun-16	327	19	49	60	21	476
01-Jul-16	313	10	44	53	22	443
02-Jul-16	271	18	37	71	24	421
03-Jul-16	314	12	34	69	27	456
04-Jul-16	323	19	46	72	26	486
05-Jul-16	337	16	53	64	27	496
06-Jul-16	318	14	43	62	27	463
07-Jul-16	333	16	42	73	26	489
08-Jul-16	335	20	31	75	24	486
09-Jul-16	334	14	29	68	23	467
10-Jul-16	325	20	26	66	23	459
11-Jul-16	328	36	37	67	23	491
12-Jul-16	330	45	38	72	23	507
13-Jul-16	342	71	45	77	21	556
14-Jul-16	338	78	52	76	20	564
15-Jul-16	265	77	56	76	22	496
16-Jul-16	289	74	51	61	25	499
17-Jul-16	308	71	38	68	25	511
18-Jul-16	308	80	43	72	24	526
19-Jul-16	350	80	47	75	24	576
20-Jul-16	355	79	43	72	26	576
21-Jul-16	351	74	33	77	26	561
22-Jul-16	341	71	37	69	28	546
23-Jul-16	335	79	41	69	28	552
24-Jul-16	337	78	41	68	28	551
25-Jul-16	345	88	49	71	28	581
26-Jul-16	348	82	48	66	27	572
27-Jul-16	331	80	46	73	28	558
28-Jul-16	355	84	44	71	28	583
29-Jul-16	360	83	43	70	28	584
30-Jul-16	357	80	40	66	28	570
31-Jul-16	361	81	37	62	27	568
01-Aug-16	354	86	47	68	24	578
02-Aug-16	339	87	42	71	23	563
03-Aug-16	347	85	51	64	22	569
04-Aug-16	367	88	54	67	21	597
05-Aug-16	370	90	58	75	19	611
06-Aug-16	315	86	53	75	21	550
07-Aug-16	277	93	65	78	20	532
08-Aug-16	353	108	67	68	18	615
09-Aug-16	320	109	69	67	19	584
10-Aug-16	346	100	70	76	19	611
11-Aug-16	348	98	98	86	20	650
12-Aug-16	361	104	105	79	21	670
13-Aug-16	368	104	98	80	21	671
14-Aug-16	370	96	80	60	21	627
15-Aug-16	371	94	57	62	20	604
16-Aug-16	363	103	64	77	21	628
17-Aug-16	378	105	70	73	21	648
18-Aug-16	379	101	74	83	20	656
19-Aug-16	371	101	86	85	19	662
20-Aug-16	369	97	90	82	19	656
21-Aug-16	364	93	76	78	18	630
22-Aug-16	353	110	94	81	18	656
23-Aug-16	364	108	77	84	17	649
24-Aug-16	291	98	61	85	17	552
25-Aug-16	363	95	48	78	17	600
26-Aug-16	355	97	46	82	18	597
27-Aug-16	362	95	40	77	18	592
28-Aug-16	352	97	34	73	18	573
29-Aug-16	349	100	47	76	19	590
30-Aug-16	348	107	48	82	18	604
31-Aug-16	345	99	43	78	17	583
01-Sep-16	338	99	45	75	19	576
02-Sep-16	369	99	33	74	21	596
03-Sep-16	343	100	48	74	21	586
04-Sep-16	329	99	35	76	22	560
05-Sep-16	324	99	45	82	21	572
06-Sep-16	329	104	54	78	20	585
07-Sep-16	324	107	52	80	19	583
08-Sep-16	317	98	53	83	20	571
09-Sep-16	316	91	54	81	21	563
10-Sep-16	320	86	44	79	19	549
11-Sep-16	315	67	34	83	22	522
12-Sep-16	317	76	37	83	22	535
13-Sep-16	308	76	33	87	19	523
14-Sep-16	302	36	25	88	20	472
15-Sep-16	298	34	30	87	20	468
16-Sep-16	292	39	36	90	18	474
17-Sep-16	280	30	44	88	18	459
18-Sep-16	276	34	36	90	18	453
19-Sep-16	280	51	48	91	19	490
20-Sep-16	284	47	49	92	21	492
21-Sep-16	285	50	47	88	21	491
22-Sep-16	288	44	53	83	26	494
23-Sep-16	275	45	50	80	24	474
24-Sep-16	259	42	52	80	25	457
25-Sep-16	247	34	74	73	22	450
26-Sep-16	241	35	94	81	21	471
27-Sep-16	234	46	95	79	22	476
28-Sep-16	232	55	94	76	19	477
29-Sep-16	229	58	78	76	20	460
30-Sep-16	228	67	57	75	19	445
01-Oct-16	239	64	63	72	18	456
02-Oct-16	241	79	47	72	20	459
03-Oct-16	238	90	78	75	19	500
04-Oct-16	220	95	59	72	18	463
05-Oct-16	224	90	63	69	15	461
06-Oct-16	213	88	77	69	16	462
07-Oct-16	203	80	84	67	16	449
08-Oct-16	198	75	71	69	17	429
09-Oct-16	187	78	58	67	19	409
10-Oct-16	186	58	58	75	19	396
11-Oct-16	177	78	63	73	20	411
12-Oct-16	171	78	60	72	24	405
13-Oct-16	171	75	50	76	26	399
14-Oct-16	161	78	55	73	25	391
15-Oct-16	165	88	54	70	21	398
16-Oct-16	162	62	43	68	20	355
17-Oct-16	158	66	72	70	16	382
18-Oct-16	160	54	92	75	14	396
19-Oct-16	157	51	73	73	14	368
20-Oct-16	155	48	90	78	12	382
21-Oct-16	150	56	83	69	12	370
22-Oct-16	150	59	67	66	12	354
23-Oct-16	149	47	41	61	11	310
24-Oct-16	142	47	56	62	11	319
25-Oct-16	151	46	59	60	12	328
26-Oct-16	146	39	65	61	12	323
27-Oct-16	134	45	52	60	12	302
28-Oct-16	132	54	60	57	12	315
29-Oct-16	133	41	46	52	11	284
30-Oct-16	136	38	31	52	11	268
31-Oct-16	132	27	31	48	11	249
01-Nov-16	135	32	34	47	10	258
02-Nov-16	133	39	48	46	10	276
03-Nov-16	135	34	57	43	11	279
04-Nov-16	134	40	51	44	10	277
05-Nov-16	128	44	36	43	10	261
06-Nov-16	120	48	24	40	10	242
07-Nov-16	124	57	45	39	12	277
08-Nov-16	124	56	38	51	12	280
09-Nov-16	124	43	40	47	11	265
10-Nov-16	123	40	39	48	11	261
11-Nov-16	120	49	31	45	12	257
12-Nov-16	115	49	37	39	12	252
13-Nov-16	113	39	31	38	11	232
14-Nov-16	113	57	50	39	12	270
15-Nov-16	113	59	41	34	11	258
16-Nov-16	112	48	38	33	11	242
17-Nov-16	104	42	31	30	11	219
18-Nov-16	107	40	31	33	11	222
19-Nov-16	107	62	26	34	11	239
20-Nov-16	106	38	21	30	11	204
21-Nov-16	108	36	27	33	11	214
22-Nov-16	106	49	33	30	11	228
23-Nov-16	106	44	29	32	11	222
24-Nov-16	106	38	25	33	11	211
25-Nov-16	107	48	21	30	11	218
26-Nov-16	106	49	24	31	11	221
27-Nov-16	103	50	19	30	11	213
28-Nov-16	105	71	24	29	11	240
29-Nov-16	103	59	31	27	11	231
30-Nov-16	111	51	35	26	11	234
01-Dec-16	102	40	27	26	11	207
02-Dec-16	104	50	29	25	11	219
03-Dec-16	101	60	33	23	11	226
04-Dec-16	101	55	15	25	11	206
05-Dec-16	97	69	30	24	11	231
06-Dec-16	99	69	27	24	11	231
07-Dec-16	101	62	31	27	11	232
08-Dec-16	103	57	43	25	11	239
09-Dec-16	105	42	42	23	11	222
10-Dec-16	102	38	46	23	11	220
11-Dec-16	100	31	14	23	11	178
12-Dec-16	97	47	15	24	11	194
13-Dec-16	101	51	18	23	11	204
14-Dec-16	97	44	26	22	9	198
15-Dec-16	100	47	28	21	11	207
16-Dec-16	97	45	27	22	11	202
17-Dec-16	100	50	28	22	11	210
18-Dec-16	96	36	22	22	11	187
19-Dec-16	95	41	32	22	11	201
20-Dec-16	96	46	38	23	11	214
21-Dec-16	99	48	38	24	11	220
22-Dec-16	97	44	35	23	11	209
23-Dec-16	100	48	39	22	11	220
24-Dec-16	101	40	36	23	11	211
25-Dec-16	101	40	26	25	11	202
26-Dec-16	104	35	46	27	11	223
27-Dec-16	101	44	35	22	11	213
28-Dec-16	102	43	43	21	11	219
29-Dec-16	104	51	49	21	11	235
30-Dec-16	104	40	65	20	11	239
31-Dec-16	101	40	48	26	11	226
01-Jan-17	96	39	26	22	11	194
02-Jan-17	101	41	45	22	11	220
03-Jan-17	100	54	51	23	11	238
04-Jan-17	94	58	50	27	7	235
05-Jan-17	97	59	44	24	8	233
06-Jan-17	99	56	44	22	11	232
07-Jan-17	99	46	41	20	11	217
08-Jan-17	100	44	28	20	11	203
09-Jan-17	100	43	38	17	11	208
10-Jan-17	100	52	46	18	11	226
11-Jan-17	96	43	46	20	11	216
12-Jan-17	96	42	45	22	11	215
13-Jan-17	98	51	49	20	8	226
14-Jan-17	99	35	28	19	11	191
15-Jan-17	96	47	24	18	11	195
16-Jan-17	98	57	38	24	11	227
17-Jan-17	100	52	35	20	11	217
18-Jan-17	99	37	32	20	7	195
19-Jan-17	96	43	42	19	11	210
20-Jan-17	96	50	44	19	11	220
21-Jan-17	98	53	40	19	11	220
22-Jan-17	98	49	35	19	11	212
23-Jan-17	97	50	36	20	11	214
24-Jan-17	97	48	38	21	11	215
25-Jan-17	106	56	43	19	11	234
26-Jan-17	107	41	35	17	11	212
27-Jan-17	119	41	51	19	11	241
28-Jan-17	112	45	41	21	11	230
29-Jan-17	109	47	33	19	11	220
30-Jan-17	108	46	46	21	11	231
31-Jan-17	108	45	50	19	11	233
01-Feb-17	108	55	45	20	11	238
02-Feb-17	112	54	50	19	11	245
03-Feb-17	114	50	56	20	11	250
04-Feb-17	112	49	52	21	11	245
05-Feb-17	117	40	46	20	11	234
06-Feb-17	128	42	58	20	5	252
07-Feb-17	123	48	47	23	5	246
08-Feb-17	120	51	42	19	5	237
09-Feb-17	119	47	43	19	5	232
10-Feb-17	113	47	46	19	5	231
11-Feb-17	114	33	40	21	5	212
12-Feb-17	111	34	33	21	4	202
13-Feb-17	114	42	37	20	4	216
14-Feb-17	111	38	48	21	4	221
15-Feb-17	112	47	52	19	4	234
16-Feb-17	114	51	52	19	5	241
17-Feb-17	124	41	53	21	4	243
18-Feb-17	128	38	57	21	5	248
19-Feb-17	128	38	50	20	5	240
20-Feb-17	139	41	71	21	4	275
21-Feb-17	142	35	65	23	3	268
22-Feb-17	144	56	81	25	5	311
23-Feb-17	135	58	76	20	5	293
24-Feb-17	141	48	89	22	4	303
25-Feb-17	126	48	63	23	4	264
26-Feb-17	127	42	43	26	4	242
27-Feb-17	125	50	42	28	4	250
28-Feb-17	128	47	51	29	4	259
01-Mar-17	127	53	47	28	5	260
02-Mar-17	121	51	51	29	6	258
03-Mar-17	123	38	61	30	9	260
04-Mar-17	120	36	66	35	5	262
05-Mar-17	120	29	59	31	5	244
06-Mar-17	119	40	82	30	4	275
07-Mar-17	116	37	74	30	4	261
08-Mar-17	112	39	75	28	4	258
09-Mar-17	116	39	62	26	5	248
10-Mar-17	119	43	53	28	7	250
11-Mar-17	128	42	55	31	7	264
12-Mar-17	115	37	38	30	9	229
13-Mar-17	108	31	50	26	7	222
14-Mar-17	115	31	59	34	8	246
15-Mar-17	111	42	62	34	7	257
16-Mar-17	112	43	72	29	6	262
17-Mar-17	114	35	80	33	6	267
18-Mar-17	114	29	73	35	7	258
19-Mar-17	116	25	64	31	7	242
20-Mar-17	118	41	79	32	5	274
21-Mar-17	117	53	79	34	4	286
22-Mar-17	112	43	73	40	4	272
23-Mar-17	124	36	74	42	4	281
24-Mar-17	124	38	83	45	4	293
25-Mar-17	125	45	78	36	4	287
26-Mar-17	117	44	58	40	4	264
27-Mar-17	134	50	70	45	5	303
28-Mar-17	144	42	81	49	5	320
29-Mar-17	152	46	76	43	7	324
30-Mar-17	153	38	73	44	10	318
31-Mar-17	153	26	78	49	8	314
01-Apr-17	149	31	70	60	11	322
02-Apr-17	146	26	51	62	12	297
03-Apr-17	141	41	60	50	10	302
04-Apr-17	136	48	74	49	11	318
05-Apr-17	141	41	73	47	12	314
06-Apr-17	159	33	67	52	11	322
07-Apr-17	175	33	61	44	11	325
08-Apr-17	168	44	67	49	9	337
09-Apr-17	156	32	50	55	9	301
10-Apr-17	151	35	62	44	9	301
11-Apr-17	143	43	53	46	8	294
12-Apr-17	171	41	56	37	7	312
13-Apr-17	191	33	48	40	7	319
14-Apr-17	203	31	33	39	7	313
15-Apr-17	203	37	41	39	6	327
16-Apr-17	222	36	31	33	6	328
17-Apr-17	236	58	52	34	7	387
18-Apr-17	256	50	64	38	8	416
19-Apr-17	277	57	61	31	8	433
20-Apr-17	288	48	60	35	8	441
21-Apr-17	299	34	50	41	8	432
22-Apr-17	284	26	47	38	9	404
23-Apr-17	291	35	42	44	9	422
24-Apr-17	259	40	55	49	10	413
25-Apr-17	242	38	49	48	11	388
26-Apr-17	230	46	65	51	13	405
27-Apr-17	220	47	56	51	12	387
28-Apr-17	223	41	49	48	10	371
29-Apr-17	221	36	37	55	9	358
30-Apr-17	226	20	31	52	10	340
01-May-17	223	21	27	51	10	331
02-May-17	213	28	39	55	11	347
03-May-17	199	17	47	60	11	333
04-May-17	205	18	62	55	9	349
05-May-17	213	26	66	65	9	378
06-May-17	223	29	46	56	16	369
07-May-17	241	15	31	52	9	348
08-May-17	272	21	37	50	9	390
09-May-17	290	26	38	47	9	410
10-May-17	284	25	50	52	11	422
11-May-17	292	22	44	56	10	424
12-May-17	307	16	54	57	11	445
13-May-17	320	18	46	48	11	442
14-May-17	308	22	25	46	11	411
15-May-17	308	22	31	63	11	434
16-May-17	309	30	35	80	13	466
17-May-17	304	27	31	76	10	449
18-May-17	294	27	35	74	11	440
19-May-17	300	24	28	73	11	437
20-May-17	301	31	31	67	10	440
21-May-17	294	8	27	67	10	406
22-May-17	298	36	26	67	11	437
23-May-17	292	44	26	67	12	440
24-May-17	281	33	31	67	13	426
25-May-17	285	28	28	64	13	419
26-May-17	296	30	20	65	20	430
27-May-17	308	21	19	63	17	428
28-May-17	312	22	15	63	14	426
29-May-17	307	20	14	65	13	419
30-May-17	303	32	19	67	13	434
31-May-17	304	34	22	85	22	466
01-Jun-17	309	39	49	81	23	500
02-Jun-17	295	39	43	75	20	472
03-Jun-17	302	37	30	79	22	470
04-Jun-17	308	25	22	79	22	456
05-Jun-17	320	29	28	68	19	464
06-Jun-17	321	29	28	63	19	460
07-Jun-17	315	29	27	67	17	454
08-Jun-17	318	32	24	69	17	461
09-Jun-17	317	24	21	63	16	442
10-Jun-17	294	23	19	64	16	416
11-Jun-17	281	23	12	67	16	398
12-Jun-17	267	23	26	68	23	407
13-Jun-17	271	23	29	79	25	427
14-Jun-17	285	37	33	77	27	459
15-Jun-17	301	32	36	71	27	467
16-Jun-17	306	27	39	70	26	468
17-Jun-17	310	30	33	69	27	467
18-Jun-17	321	27	22	75	27	472
19-Jun-17	326	26	27	71	27	477
20-Jun-17	330	29	28	76	27	490
21-Jun-17	325	29	30	81	27	491
22-Jun-17	322	37	34	81	24	499
23-Jun-17	319	46	34	97	23	518
24-Jun-17	314	45	28	86	23	496
25-Jun-17	340	24	19	92	22	497
26-Jun-17	346	29	25	95	23	518
27-Jun-17	350	32	27	94	26	528
28-Jun-17	350	38	28	103	27	545
29-Jun-17	342	32	32	102	25	534
30-Jun-17	326	31	31	96	25	510
01-Jul-17	329	26	28	94	26	502
02-Jul-17	334	22	27	93	26	503
03-Jul-17	342	19	43	105	24	532
04-Jul-17	348	19	36	107	28	538
05-Jul-17	343	27	34	106	27	537
06-Jul-17	343	30	37	105	28	543
07-Jul-17	332	27	44	105	28	536
08-Jul-17	348	22	48	107	25	551
09-Jul-17	345	25	26	105	24	524
10-Jul-17	346	34	34	106	18	537
11-Jul-17	348	29	33	107	23	541
12-Jul-17	341	26	43	104	27	541
13-Jul-17	337	25	26	100	27	515
14-Jul-17	352	24	27	103	27	532
15-Jul-17	355	19	28	102	28	532
16-Jul-17	333	26	24	97	26	506
17-Jul-17	347	26	31	99	25	527
18-Jul-17	296	25	32	98	24	475
19-Jul-17	312	22	35	87	24	480
20-Jul-17	342	20	54	86	25	526
21-Jul-17	373	27	57	96	23	576
22-Jul-17	368	21	51	91	27	558
23-Jul-17	373	13	41	95	25	548
24-Jul-17	376	22	49	99	26	572
25-Jul-17	376	18	51	101	27	573
26-Jul-17	369	25	65	104	26	588
27-Jul-17	375	22	62	107	25	592
28-Jul-17	375	22	46	109	24	576
29-Jul-17	372	22	53	108	24	579
30-Jul-17	350	20	53	103	23	549
31-Jul-17	369	31	52	108	24	583
01-Aug-17	371	19	48	109	24	571
02-Aug-17	327	16	42	106	24	515
03-Aug-17	352	20	40	105	25	541
04-Aug-17	376	18	60	107	25	586
05-Aug-17	375	20	55	109	25	584
06-Aug-17	362	18	50	110	23	563
07-Aug-17	348	27	71	110	23	580
08-Aug-17	355	38	86	111	23	613
09-Aug-17	356	31	77	107	24	596
10-Aug-17	384	26	63	107	28	609
11-Aug-17	382	28	46	104	30	590
12-Aug-17	389	24	68	99	30	610
13-Aug-17	370	19	49	90	29	558
14-Aug-17	377	27	53	82	30	568
15-Aug-17	382	16	37	82	30	547
16-Aug-17	380	17	38	93	29	557
17-Aug-17	371	19	44	83	29	544
18-Aug-17	367	16	38	93	27	542
19-Aug-17	352	15	32	94	27	520
20-Aug-17	339	18	34	92	27	509
21-Aug-17	309	26	45	107	26	513
22-Aug-17	343	23	48	110	26	551
23-Aug-17	346	24	53	110	25	558
24-Aug-17	337	16	49	109	26	537
25-Aug-17	337	15	30	107	26	514
26-Aug-17	325	24	33	106	25	513
27-Aug-17	317	18	31	101	25	493
28-Aug-17	320	24	37	94	24	500
29-Aug-17	322	26	44	98	23	514
30-Aug-17	330	25	54	109	22	539
31-Aug-17	328	27	59	97	22	533
01-Sep-17	322	24	68	106	23	542
02-Sep-17	318	25	63	108	23	537
03-Sep-17	317	15	51	106	25	513
04-Sep-17	296	38	69	109	26	538
05-Sep-17	293	30	61	118	26	527
06-Sep-17	295	41	62	109	29	536
07-Sep-17	297	48	59	108	25	538
08-Sep-17	287	36	70	111	25	529
09-Sep-17	276	39	74	113	26	529
10-Sep-17	274	31	55	102	28	489
11-Sep-17	279	55	86	108	24	552
12-Sep-17	266	75	92	102	25	561
13-Sep-17	263	64	85	106	27	545
14-Sep-17	257	63	61	108	26	515
15-Sep-17	260	42	70	109	22	504
16-Sep-17	247	18	56	104	21	446
17-Sep-17	244	13	51	101	21	430
18-Sep-17	245	12	58	97	22	433
19-Sep-17	241	17	63	98	21	440
20-Sep-17	241	19	99	110	23	491
21-Sep-17	241	19	99	110	23	492
22-Sep-17	240	20	95	112	24	490
23-Sep-17	266	22	107	104	25	525
24-Sep-17	311	17	76	89	25	518
25-Sep-17	304	23	81	98	23	529
26-Sep-17	259	27	91	103	23	502
27-Sep-17	255	31	82	102	23	493
28-Sep-17	250	27	86	96	24	483
29-Sep-17	244	20	87	100	24	476
30-Sep-17	237	19	74	102	28	460
01-Oct-17	223	14	53	100	29	420
02-Oct-17	224	22	57	100	27	431
03-Oct-17	218	40	76	111	27	471
04-Oct-17	217	47	85	108	26	482
05-Oct-17	211	35	79	105	25	456
06-Oct-17	208	32	70	95	24	429
07-Oct-17	198	25	78	96	23	419
08-Oct-17	201	16	75	93	22	405
09-Oct-17	196	20	99	88	22	425
10-Oct-17	193	20	116	92	23	443
11-Oct-17	186	19	106	99	23	433
12-Oct-17	179	21	106	99	21	426
13-Oct-17	178	22	109	98	22	428
14-Oct-17	169	20	98	95	22	405
15-Oct-17	165	19	93	96	25	396
16-Oct-17	160	24	101	92	23	400
17-Oct-17	159	20	102	80	21	383
18-Oct-17	144	16	89	77	20	345
19-Oct-17	155	16	88	66	18	343
20-Oct-17	154	12	95	68	19	349
21-Oct-17	150	16	85	73	21	346
22-Oct-17	149	12	66	70	25	322
23-Oct-17	148	18	89	74	25	354
24-Oct-17	141	19	77	79	24	340
25-Oct-17	139	22	93	73	24	351
26-Oct-17	134	20	88	66	22	331
27-Oct-17	138	22	79	59	21	319
28-Oct-17	133	21	74	57	20	305
29-Oct-17	131	18	57	51	20	278
30-Oct-17	131	21	65	53	20	290
31-Oct-17	131	20	74	52	20	297
01-Nov-17	130	19	58	54	19	280
02-Nov-17	131	23	76	54	18	301
03-Nov-17	130	20	75	52	18	295
04-Nov-17	125	18	67	50	17	278
05-Nov-17	122	22	41	48	16	249
06-Nov-17	126	28	72	53	17	295
07-Nov-17	126	30	71	56	18	300
08-Nov-17	122	32	57	47	18	276
09-Nov-17	123	34	57	43	16	273
10-Nov-17	119	32	69	45	16	281
11-Nov-17	118	27	67	44	17	273
12-Nov-17	123	21	40	42	16	243
13-Nov-17	114	32	61	46	17	270
14-Nov-17	109	30	79	46	16	281
15-Nov-17	113	25	61	45	16	260
16-Nov-17	112	20	72	43	16	264
17-Nov-17	115	20	77	48	15	275
18-Nov-17	112	20	70	44	16	263
19-Nov-17	113	22	53	36	16	240
20-Nov-17	112	23	59	43	15	252
21-Nov-17	108	25	52	38	15	239
22-Nov-17	106	22	54	38	16	235
23-Nov-17	100	20	56	38	15	228
24-Nov-17	99	19	70	33	15	236
25-Nov-17	103	19	56	34	15	227
26-Nov-17	102	15	42	29	15	203
27-Nov-17	109	27	62	37	16	251
28-Nov-17	107	36	57	39	16	255
29-Nov-17	108	38	48	34	15	243
30-Nov-17	108	21	46	29	15	218
01-Dec-17	104	25	45	30	15	218
02-Dec-17	126	21	53	28	15	242
03-Dec-17	108	21	45	26	14	213
04-Dec-17	107	21	60	31	13	233
05-Dec-17	107	22	59	32	14	233
06-Dec-17	106	22	62	27	14	231
07-Dec-17	106	21	67	30	13	238
08-Dec-17	116	20	69	30	14	249
09-Dec-17	113	27	68	31	14	252
10-Dec-17	105	21	53	28	14	221
11-Dec-17	105	28	80	32	13	259
12-Dec-17	116	24	94	31	13	278
13-Dec-17	118	24	84	31	13	271
14-Dec-17	112	25	72	28	13	250
15-Dec-17	113	24	61	30	14	242
16-Dec-17	112	20	51	25	13	221
17-Dec-17	110	17	41	23	13	203
18-Dec-17	112	23	58	27	13	232
19-Dec-17	110	25	57	30	13	235
20-Dec-17	114	18	66	28	13	238
21-Dec-17	115	20	62	28	12	238
22-Dec-17	114	20	64	28	12	239
23-Dec-17	117	23	57	31	12	238
24-Dec-17	117	20	44	29	12	222
25-Dec-17	116	19	50	29	11	225
26-Dec-17	118	22	56	27	11	235
27-Dec-17	113	20	51	28	11	224
28-Dec-17	115	20	47	26	10	218
29-Dec-17	114	21	52	28	10	225
30-Dec-17	111	21	54	29	10	225
31-Dec-17	108	20	42	25	10	204
01-Jan-18	108	23	45	26	9	211
02-Jan-18	114	22	54	25	9	224
03-Jan-18	114	27	52	25	9	226
04-Jan-18	113	29	55	26	9	231
05-Jan-18	112	29	50	30	9	230
06-Jan-18	110	32	56	30	9	236
07-Jan-18	109	22	47	24	8	211
08-Jan-18	109	26	50	25	9	219
09-Jan-18	107	23	48	26	9	213
10-Jan-18	106	27	48	23	9	214
11-Jan-18	108	31	62	32	9	241
12-Jan-18	107	31	69	33	8	249
13-Jan-18	105	29	60	28	9	231
14-Jan-18	101	32	47	26	8	214
